SYS.STBR-NAME,PART#,RICHARD ROBINSON,DESC,Best Parts Inc,ROBERT THOMAS,QOH,STAT,MARK GREEN,LAST-RECV-DATE,SRC,BIN1,BIN2,Central Supply,LIST,SARAH BROWN,Great Supply Inc,GRP,ASSORTMENT-CLASS,STAT,Central Supply,THOMAS LEE,MIKE JOHNSON,NANCY ALLEN
Delta Dealer,HP72140-T7W-A11ZB,City Cars,Delta Parts Ltd,152.67,0.00,1,NS,06/10/25,06/13/25,6,SPORD,,152.67,254.45,,,72140,,NS,0,1,0.00,SPORD
Delta Dealer,HP72143-TR0-A11ZB,City Cars,"CVR, R. FR. *NH578*",28.05,0.00,1,NS,,06/14/25,6,SPORD,,28.05,46.75,,,91710,,NS,0,1,0.00,SPORD
Delta Dealer,HP72147-30A-A01,City Cars,FOB ASSY. (DRIVER 1),93.41,0.00,1,,01/25/25,01/28/25,12,199C,,93.41,155.68,,,04801,,,0,1,0.00,199C
Delta Dealer,HP72147-30A-A11,City Cars,FOB ASSY. (DRIVER 2),93.41,0.00,1,,03/10/25,03/12/25,12,199C,,93.41,155.68,,,04801,,,0,1,0.00,199C
Delta Dealer,HP72147-3A0-A01,City Cars,FOB ASSY. (DRIVER 1),93.41,0.00,1,,04/09/25,03/25/25,12,199B,,93.41,155.68,,,04801,,,0,1,0.00,199B
Delta Dealer,HP72147-3A0-A11,City Cars,FOB ASSY. (DRIVER 2),93.41,0.00,2,,06/09/25,06/11/25,4,193A,,93.41,155.68,,,04801,,,0,1,0.00,193A
Delta Dealer,HP72147-S9V-A02,City Cars,"MODULE, KEYLESS",36.28,0.00,1,AP,10/03/24,09/20/24,6,193A,,36.28,60.47,HP72147-S9V-A01,,04808,,AP,0,1,0.00,193A
Delta Dealer,HP72147-T0A-A11,City Cars,"FOB ASSY., ENTRY KEY",69.99,0.00,1,,02/19/25,02/15/25,12,199B,,69.99,116.65,,,04808,,,0,1,0.00,199B
Delta Dealer,HP72147-T0A-A21,City Cars,FOB ASSY. (DRIVER 1),89.99,0.00,1,NS,05/07/25,05/08/25,6,193C,,89.99,149.98,,,04808,,NS,0,1,0.00,193C
Delta Dealer,HP72147-T20-A01,City Cars,"FOB ASSY., ENTRY KEY",72.65,0.00,1,,06/04/25,06/05/25,12,193A,,72.65,121.08,,,04801,,,0,1,0.00,193A
Delta Dealer,HP72147-T20-A11,City Cars,"FOB ASSY., ENTRY KEY",72.65,0.00,6,,06/13/25,06/14/25,12,193A,,72.65,121.08,,,04801,,,0,1,0.00,193A
Delta Dealer,HP72147-T2A-A02,City Cars,"FOB ASSY., ENTRY KEY",69.99,0.00,1,,05/30/25,06/03/25,12,199C,,69.99,116.65,HP72147-T2A-A01,0,04808,,,0,1,0.00,199C
Delta Dealer,HP72147-T2A-A12,City Cars,"FOB ASSY,ENTRY KE",69.99,0.00,1,,04/11/25,04/12/25,12,199C,,69.99,116.65,,0,04808,,,0,1,0.00,199C
Delta Dealer,HP72147-T2G-A31,City Cars,"FOB ASSY., ENTRY KEY",69.99,0.00,1,,05/23/25,05/28/25,12,199C,,69.99,116.65,,,04808,,,0,1,0.00,199C
Delta Dealer,HP72147-T2G-A41,City Cars,FOB ASSY. (DRIVER 1),89.99,0.00,1,,05/31/25,06/03/25,12,199B,,89.99,149.98,,,04808,,,0,1,0.00,199B
Delta Dealer,HP72147-T43-A01,City Cars,"FOB ASSY., ENTRY KEY",72.65,0.00,2,,04/12/25,03/12/25,12,193A,,72.65,121.08,,,04801,,,0,1,0.00,193A
Delta Dealer,HP72147-T43-A11,City Cars,"FOB ASSY., ENTRY KEY",72.65,0.00,5,,06/04/25,05/17/25,12,193A,,72.65,121.08,,,04801,,,0,1,0.00,193A
Delta Dealer,HP72147-T5A-A01,City Cars,"FOB ASSY., ENTRY KEY",69.99,0.00,2,AP,,07/09/24,6,191E,,69.99,116.65,,,04808,,AP,0,1,0.00,191E
Delta Dealer,HP72147-T6Z-A21,City Cars,FOB ASSY. (DRIVER 1),89.99,0.00,1,NS,04/04/25,03/28/25,6,199B,,89.99,149.98,,,04808,,NS,0,1,0.00,199B
Delta Dealer,HP72147-T7S-A01,City Cars,"FOB ASSY., ENTRY KEY",69.99,0.00,1,,06/10/25,06/10/25,12,199C,,69.99,116.65,,,04808,,,0,1,0.00,199C
Delta Dealer,HP72147-T90-A21,City Cars,FOB ASSY. (DRIVER 1),93.41,0.00,1,,04/16/25,04/17/25,12,199C,,93.41,155.68,,,04801,,,0,1,0.00,199C
Delta Dealer,HP72147-T90-A31,City Cars,FOB ASSY. (DRIVER 2),93.41,0.00,1,,05/31/25,06/03/25,12,199C,,93.41,155.68,,,04801,,,0,1,0.00,199C
Delta Dealer,HP72147-TBA-A12,City Cars,"FOB ASSY., ENTRY KEY",69.99,0.00,2,,05/27/25,05/28/25,12,199C,,69.99,116.65,,0,04808,,,0,1,0.00,199C
Delta Dealer,HP72147-TG7-A32,City Cars,FOB ASSY. (DRIVER 1),89.99,0.00,1,,05/22/25,05/29/25,12,199C,,89.99,149.98,HP72147-TG7-A31,,04808,,,0,1,0.00,199C
Delta Dealer,HP72147-TG7-A42,City Cars,FOB ASSY. (DRIVER 2),89.99,0.00,1,,05/22/25,05/23/25,12,199C,,89.99,149.98,,,04808,,,0,1,0.00,199C
Delta Dealer,HP72147-TG7-A61,City Cars,"FOB ASSY., ENTRY KEY",69.99,0.00,1,,02/10/25,02/12/25,12,199C,,69.99,116.65,,,04808,,,0,1,0.00,199C
Delta Dealer,HP72147-TG7-AA1,City Cars,FOB ASSY. (DRIVER 1),89.99,0.00,2,,06/16/25,05/10/25,12,199C,,89.99,149.98,,0,04808,,,0,1,0.00,199C
Delta Dealer,HP72147-TG7-AB1,City Cars,FOB ASSY. (DRIVER 2),89.99,0.00,2,,06/14/25,06/10/25,12,199C,,89.99,149.98,HP72147-TG7-A92,0,04808,,,0,1,0.00,199C
Delta Dealer,HP72147-TGG-A22,City Cars,"FOB ASSY., ENTRY KEY",129.99,0.00,1,,04/04/25,04/05/25,12,193A,,129.99,216.65,,0,04808,,,0,1,0.00,193A
Delta Dealer,HP72147-THR-A21,City Cars,FOB ASSY. (DRIVER 1),89.99,0.00,1,,06/03/25,06/04/25,12,193A,,89.99,149.98,,,04808,,,0,1,0.00,193A
Delta Dealer,HP72147-THR-A31,City Cars,FOB ASSY. (DRIVER 2),89.99,0.00,1,,03/13/25,03/14/25,12,193A,,89.99,149.98,,,04808,,,0,1,0.00,193A
Delta Dealer,HP72147-THR-A72,City Cars,FOB ASSY. (DRIVER 2),89.99,0.00,2,,05/22/25,04/08/25,12,193A,,89.99,149.98,,,04808,,,0,1,0.00,193A
Delta Dealer,HP72147-TK8-A51,City Cars,"FOB ASSY., ENTRY KEY",69.99,0.00,1,,05/19/25,05/20/25,12,199C,,69.99,116.65,,,04808,,,0,1,0.00,199C
Delta Dealer,HP72147-TLA-A02,City Cars,"FOB ASSY., ENTRY KEY",69.99,0.00,4,,06/06/25,05/10/25,12,199B,,69.99,116.65,,,04808,,,0,1,0.00,199B
Delta Dealer,HP72147-TLA-A12,City Cars,FOB ASSY. (DRIVER 1),89.99,0.00,2,,06/02/25,06/03/25,4,193A,,89.99,149.98,,0,04808,,,0,1,0.00,193A
Delta Dealer,HP72147-TLA-A22,City Cars,FOB ASSY. (DRIVER 2),89.99,0.00,2,,06/12/25,06/12/25,12,199B,,89.99,149.98,,0,04808,,,0,1,0.00,199B
Delta Dealer,HP72147-TP6-A61,City Cars,FOB ASSY. (DRIVER 1),89.99,0.00,1,AP,11/17/23,09/06/22,12,199B,,89.99,149.98,,,04808,,AP,0,1,0.00,199B
Delta Dealer,HP72147-TVA-A01,City Cars,"FOB ASSY., ENTRY KEY",69.99,0.00,1,,05/22/25,05/23/25,12,193A,,69.99,116.65,,,04808,,,0,1,0.00,193A
Delta Dealer,HP72147-TVA-A02,City Cars,"FOB ASSY., ENTRY KEY",69.99,0.00,2,,06/03/25,06/04/25,12,199C,,69.99,116.65,,,04808,,,0,1,0.00,199C
Delta Dealer,HP72147-TVA-A11,City Cars,"FOB ASSY., ENTRY KEY",69.99,0.00,3,,06/06/25,06/10/25,12,193A,,69.99,116.65,,,04808,,,0,1,0.00,193A
Delta Dealer,HP72147-TVA-A12,City Cars,"FOB ASSY., ENTRY KEY",69.99,0.00,2,,06/06/25,05/15/25,12,199C,,69.99,116.65,,,04808,,,0,1,0.00,199C
Delta Dealer,HP72147-TVA-A22,City Cars,FOB ASSY. (DRIVER 1),89.99,0.00,1,,06/03/25,06/04/25,12,199B,,89.99,149.98,HP72147-TVA-A21,,04808,,,0,1,0.00,199B
Delta Dealer,HP72147-TVA-A31,City Cars,FOB ASSY. (DRIVER 2),89.99,0.00,1,,04/18/25,04/19/25,12,199C,,89.99,149.98,,,04808,,,0,1,0.00,199C
Delta Dealer,HP72147-TVA-A32,City Cars,FOB ASSY. (DRIVER 2),89.99,0.00,1,,06/13/25,06/13/25,12,199B,,89.99,149.98,,,04808,,,0,1,0.00,199B
Delta Dealer,HP72148-S0A-000,City Cars,BATTERY (CR1616),3.60,0.00,14,,06/16/25,06/13/25,12,195B,,3.60,6.00,,,39958,,,0,1,0.00,195B
Delta Dealer,HP72148-S84-A10,City Cars,BATTERY (CR2025),2.40,0.00,5,,05/07/25,01/21/25,12,195B,,2.40,4.00,,,39958,,,0,1,0.00,195B
Delta Dealer,HP72148-SLJ-000,City Cars,BATTERY (CR2032),3.60,0.00,52,,06/16/25,06/14/25,12,195B,,3.60,6.00,,0,39958,,,0,5,0.00,195B
Delta Dealer,HP72148-T2A-000,City Cars,BATTERY (CR1620),4.00,0.00,12,,06/11/25,05/03/25,12,195B,,4.00,6.67,,,39958,,,0,1,0.00,195B
Delta Dealer,HP72150-SWA-A01,City Cars,"LATCH ASSY., L. FR.",95.60,0.00,1,,04/14/25,10/01/24,8,174,,95.60,159.33,,,72110,,,0,1,0.00,174
Delta Dealer,HP72150-SZA-A02,City Cars,"LATCH ASSY., L. FR.",59.71,0.00,1,AP,12/15/23,12/16/23,8,174,,59.71,99.52,,,72110,,AP,0,1,0.00,174
Delta Dealer,HP72150-TLA-A01,City Cars,"LATCH ASSY., L. FR.",34.47,0.00,1,,04/25/25,04/29/25,5,534,,34.47,57.45,,,72110,,,0,1,0.00,534
Delta Dealer,HP72150-TVA-A02,City Cars,"LATCH ASSY., L. FR.",39.56,0.00,1,,03/05/25,03/07/25,5,174,,39.56,65.93,,,72110,,,0,1,0.00,174
Delta Dealer,HP72155-S5P-A11,City Cars,"ACTUATOR, DOOR LOCK",71.86,0.00,1,,06/10/25,01/04/25,8,199C,,71.86,119.77,,,72115,,,0,1,0.00,199C
Delta Dealer,HP72155-SDA-A01,City Cars,"ACTR, L. FR. DR LOCK",36.12,0.00,1,,06/10/25,06/11/25,8,199C,,36.12,60.20,,,72115,,,0,1,0.00,199C
Delta Dealer,HP72161-S5A-A21ZA,City Cars,Best Parts Inc,46.25,0.00,1,AP,11/02/23,10/31/23,6,174,,46.25,77.08,,,72120,,AP,0,1,0.00,174
Delta Dealer,HP72173-SDA-A01,City Cars,"CABLE ASSY., L. FR.",9.66,0.00,1,NS,03/20/25,02/06/25,6,121,,9.66,16.10,,,91620,,NS,0,1,0.00,121
Delta Dealer,HP72181-TR0-A11ZG,City Cars,Trust Supply,45.49,0.00,1,AP,11/27/23,10/12/23,6,174,,45.49,75.82,,,72140,,AP,0,1,0.00,174
Delta Dealer,HP72184-T2A-G21,City Cars,Modern Parts Co,18.56,0.00,2,,04/03/25,04/03/25,5,156,,18.56,30.93,,,91710,,,0,1,0.00,156
Delta Dealer,HP72185-TG7-A01,City Cars,"CYLINDER, L. DOOR",80.86,0.00,1,AP,05/05/25,04/30/24,8,199D,,80.86,134.77,,,72145,,AP,0,1,0.00,199D
Delta Dealer,HP72185-TR0-A01,City Cars,"CYLINDER, L. DOOR",63.93,0.00,1,,05/22/25,05/23/25,8,199D,,63.93,106.55,,,72145,,,0,1,0.00,199D
Delta Dealer,HP72210-TVA-A01,City Cars,"REGULATOR, R. FR. DR",277.82,0.00,1,AP,05/01/24,04/30/24,8,536,,277.82,463.03,,,72210,,AP,0,1,0.00,536
Delta Dealer,HP72235-TGH-E01,City Cars,"CHANNEL, R. FR.",22.62,0.00,1,AP,01/22/24,10/26/23,6,181,,22.62,37.70,,,72235,,AP,0,1,0.00,181
Delta Dealer,HP72275-TLA-A01,City Cars,"CHANNEL, L. FR.",37.24,0.00,1,NS,04/09/25,04/09/25,6,SPORD,,37.24,62.07,HP72275-TNY-A01,,72235,,NS,0,1,0.00,SPORD
Delta Dealer,HP72275-TVA-A03,City Cars,"CHANNEL, L. FR.",29.01,0.00,2,,03/26/25,03/28/25,6,507,,29.01,48.35,HP72275-TVA-A02,,72235,,,0,1,0.00,507
Delta Dealer,HP72310-30A-A11,City Cars,"W/STRIP, R. FR. DR",71.68,0.00,1,,05/29/25,05/31/25,5,181,,71.68,119.46,HP72310-TVA-A01,,72310,,,0,1,0.00,181
Delta Dealer,HP72310-TLA-A01,City Cars,"W/STRIP, R. FR. DR",55.23,0.00,1,,05/27/25,05/28/25,5,176,,55.23,92.05,,,72310,,,0,1,0.00,176
Delta Dealer,HP72315-T2F-A01,City Cars,"SEAL, FR.",67.91,0.00,1,,02/21/25,03/15/25,8,183,,67.91,113.18,,,84231,,,0,1,0.00,183
Delta Dealer,HP72315-THR-A01,City Cars,"SEAL, FR.",31.62,0.00,1,AP,04/15/25,04/15/25,6,182,,31.62,52.70,,,84231,,AP,0,1,0.00,182
Delta Dealer,HP72321-T7W-A02,City Cars,"SEAL, R. FR.",45.05,0.00,1,AP,08/16/24,09/05/24,8,182,,45.05,75.08,HP72321-T7W-A01,,72321,,AP,0,1,0.00,182
Delta Dealer,HP72325-T7W-A01,City Cars,"SUB-SEAL, R. ROOF",49.34,0.00,1,,09/10/24,09/19/24,8,182,,49.34,82.23,,,72310,,,0,1,0.00,182
Delta Dealer,HP72336-TBA-A01,City Cars,"SEAL, R. FR.",32.81,0.00,1,,02/03/25,02/04/25,8,175,,32.81,54.68,,,91510,,,0,1,0.00,175
Delta Dealer,HP72336-TG7-A02,City Cars,"SEAL, R. FR.",37.18,0.00,1,AP,11/15/24,11/15/24,6,552A,,37.18,61.97,HP72336-TG7-A01,,91510,,AP,0,1,0.00,552A
Delta Dealer,HP72340-SWA-A01,City Cars,"CHECKER, R. FR. DOOR",42.68,0.00,1,NS,05/12/25,04/30/25,6,153,,42.68,71.13,,,72340,,NS,0,1,0.00,153
Delta Dealer,HP72350-T20-A01,City Cars,"W/STRIP, L. FR. DR",58.88,0.00,1,AP,05/20/25,03/13/25,8,174,,58.88,98.14,,,72310,,AP,0,1,0.00,174
Delta Dealer,HP72350-TBA-A01,City Cars,"W/STRIP, L. FR. DR",44.92,0.00,1,,05/14/25,03/18/25,8,175,,44.92,74.87,HP72350-TEA-T01,,72310,,,0,1,0.00,175
Delta Dealer,HP72350-TLA-A01,City Cars,"W/STRIP, L. FR. DR",55.23,0.00,1,,05/30/25,05/31/25,5,175,,55.23,92.05,,,72310,,,0,1,0.00,175
Delta Dealer,HP72350-TR3-A01,City Cars,"W/STRIP, L. FR. DR",64.41,0.00,1,AP,10/24/24,08/06/24,6,182,,64.41,107.35,,,72310,,AP,0,1,0.00,182
Delta Dealer,HP72350-TVA-A01,City Cars,"W/STRIP, L. FR. DR",71.68,0.00,1,,02/10/25,02/12/25,5,176,,71.68,119.46,,,72310,,,0,1,0.00,176
Delta Dealer,HP72376-TBA-A01,City Cars,"SEAL, L. FR.",32.81,0.00,1,,03/06/25,03/06/25,8,176,,32.81,54.68,,,91510,,,0,1,0.00,176
Delta Dealer,HP72410-30A-A01,City Cars,"MOLDING, R. FR. DOOR",15.24,0.00,1,,06/03/25,06/05/25,5,501E,,15.24,25.40,,,72410,,,0,1,0.00,501E
Delta Dealer,HP72410-3A0-A01,City Cars,"MOLDING, R. FR. DOOR",23.97,0.00,1,,05/16/25,05/17/25,4,509G,,23.97,39.95,,,72410,,,0,1,0.00,509G
Delta Dealer,HP72410-T0G-A01,City Cars,"MOLDING, R. FR. DOOR",32.61,0.00,1,,05/19/25,04/08/25,5,509C,,32.61,54.35,,,72410,,,0,1,0.00,509C
Delta Dealer,HP72410-T20-A11,City Cars,"MOLDING, R. FR. DOOR",20.53,0.00,1,,06/13/25,06/13/25,4,509C,,20.53,34.22,,,72410,,,0,1,0.00,509C
Delta Dealer,HP72410-T2F-A01,City Cars,"MOLDING, R. FR. DOOR",35.39,0.00,1,,06/12/25,06/13/25,4,509C,,35.39,58.98,,0,72410,,,0,1,0.00,509C
Delta Dealer,HP72410-T3L-A01,City Cars,"MOLDING, R. FR. DOOR",51.43,0.00,1,,04/09/25,04/10/25,8,509C,,51.43,85.72,,,72410,,,0,1,0.00,509C
Delta Dealer,HP72410-T7A-003,City Cars,"MOLDING, R. FR. DOOR",37.19,0.00,1,,12/27/24,12/28/24,5,509C,,37.19,61.98,,,72410,,,0,1,0.00,509C
Delta Dealer,HP72410-TA0-A02,City Cars,"MOLDING, R. FR. DOOR",71.27,0.00,1,,05/30/25,05/31/25,5,509C,,71.27,118.78,,0,72410,,,0,1,0.00,509C
Delta Dealer,HP72410-TBA-A01,City Cars,"MOLDING, R. FR. DOOR",90.98,0.00,3,,05/28/25,05/29/25,3,509C,,90.98,151.63,,,72410,,,0,1,0.00,509C
Delta Dealer,HP72410-TBG-A01,City Cars,"MOLDING, R. FR. DOOR",19.22,0.00,1,,05/19/25,05/21/25,5,511B,,19.22,32.03,,,72410,,,0,1,0.00,511B
Delta Dealer,HP72410-TEA-T01,City Cars,"MOLDING, R. FR. DOOR",20.25,0.00,1,,02/21/25,01/03/25,5,509C,,20.25,33.75,,,72410,,,0,1,0.00,509C
Delta Dealer,HP72410-TG7-A03,City Cars,"MOLDING, R. FR. DOOR",30.19,0.00,1,,06/12/25,04/17/25,4,509C,,30.19,50.32,,0,72410,,,0,1,0.00,509C
Delta Dealer,HP72410-TG7-A12,City Cars,"MOLDING, R. FR. DOOR",29.87,0.00,1,,01/09/25,10/29/24,5,501E,,29.87,49.78,HP72410-TG7-A11,,72410,,,0,1,0.00,501E
Delta Dealer,HP72410-THR-A01,City Cars,"MOLDING, R. FR. DOOR",47.17,0.00,1,,06/12/25,06/13/25,5,509G,,47.17,78.62,,,72410,,,0,1,0.00,509G
Delta Dealer,HP72410-TK8-A11,City Cars,"MOLDING, R. FR. DOOR",43.44,0.00,1,,06/03/25,06/03/25,5,509C,,43.44,72.40,,0,72410,,,0,1,0.00,509C
Delta Dealer,HP72410-TLA-A01,City Cars,"MOLDING, R. FR. DOOR",36.78,0.00,2,,05/15/25,05/16/25,4,509D,,36.78,61.30,,,72410,,,0,1,0.00,509D
Delta Dealer,HP72410-TR0-A01,City Cars,"MOLDING, R. FR. DOOR",23.37,0.00,2,,06/09/25,06/10/25,4,509C,,23.37,38.95,,,72410,,,0,1,0.00,509C
Delta Dealer,HP72410-TS8-A01,City Cars,"MOLDING, R. FR. DOOR",21.56,0.00,1,,04/10/25,04/11/25,5,501E,,21.56,35.93,,,72410,,,0,1,0.00,501E
Delta Dealer,HP72410-TVA-A01,City Cars,"MOLDING, R. FR. DOOR",147.89,0.00,2,,06/09/25,05/20/25,4,509D,,147.89,246.48,,,72410,,,0,1,0.00,509D
Delta Dealer,HP72425-T20-A11,City Cars,"MOLDING, R. FR.",34.03,0.00,1,,04/18/25,04/22/25,5,503B,,34.03,56.72,,,72410,,,0,1,0.00,503B
Delta Dealer,HP72425-T2A-A01,City Cars,"MOLDING, R. FR.",62.13,0.00,1,,05/16/25,05/17/25,5,503B,,62.13,103.55,,,72410,,,0,1,0.00,503B
Delta Dealer,HP72425-TBA-A01,City Cars,"MOLDING, R. FR.",24.24,0.00,1,,06/04/25,06/05/25,5,503B,,24.24,40.40,,,72410,,,0,1,0.00,503B
Delta Dealer,HP72425-TG7-A01,City Cars,"MOLDING, R. FR.",37.61,0.00,1,,03/19/25,03/13/25,5,503B,,37.61,62.68,,,72410,,,0,1,0.00,503B
Delta Dealer,HP72425-TK8-A01,City Cars,"MOLDING, R. FR.",36.58,0.00,1,AP,12/23/24,12/18/24,6,503B,,36.58,60.97,,,72410,,AP,0,1,0.00,503B
Delta Dealer,HP72425-TLA-A01,City Cars,"MOLDING, R. FR.",47.80,0.00,1,,05/27/25,05/28/25,5,503B,,47.80,79.67,,,72410,,,0,1,0.00,503B
Delta Dealer,HP72425-TVA-A11,City Cars,"MOLDING, R. FR.",29.38,0.00,1,,05/13/25,05/13/25,4,503B,,29.38,48.97,HP72425-TVA-A01,,72410,,,0,1,0.00,503B
Delta Dealer,HP72430-3A0-A01,City Cars,"GARNISH, R. FR.",6.28,0.00,1,,02/12/25,02/12/25,5,174,,6.28,10.47,,,73840,,,0,1,0.00,174
Delta Dealer,HP72430-T20-A01,City Cars,"GARNISH, R. FR.",12.09,0.00,1,,05/07/25,05/07/25,4,175,,12.09,20.15,,,73840,,,0,1,0.00,175
Delta Dealer,HP72430-T2F-A01,City Cars,"GARNISH, R. FR.",7.52,0.00,1,,06/12/25,06/13/25,8,175,,7.52,12.53,,,73840,,,0,1,0.00,175
Delta Dealer,HP72430-TBA-A01,City Cars,"GARNISH, R. FR.",10.18,0.00,1,,06/04/25,06/05/25,5,175,,10.18,16.97,,,73840,,,0,1,0.00,175
Delta Dealer,HP72430-TG7-A01,City Cars,"GARNISH, R. FR.",12.13,0.00,1,,03/19/25,03/19/25,5,175,,12.13,20.22,,,73840,,,0,1,0.00,175
Delta Dealer,HP72430-TG7-A11,City Cars,"GARNISH, R. FR.",32.56,0.00,1,,11/01/24,11/01/24,5,501C,,32.56,54.27,,,73840,,,0,1,0.00,501C
Delta Dealer,HP72430-TLA-A01,City Cars,"GARNISH, R. FR.",9.86,0.00,1,,06/02/25,06/03/25,5,175,,9.86,16.43,,,73840,,,0,1,0.00,175
Delta Dealer,HP72430-TR3-A01,City Cars,"GARNISH, R. FR.",22.27,0.00,1,AP,03/05/24,04/22/23,8,175,,22.27,37.12,,,73840,,AP,0,1,0.00,175
Delta Dealer,HP72430-TVA-A02,City Cars,"GARNISH, R. FR.",14.94,0.00,1,,05/13/25,05/13/25,5,175,,14.94,24.90,,0,73840,,,0,1,0.00,175
Delta Dealer,HP72450-30A-A01,City Cars,"MOLDING, L. FR. DOOR",15.24,0.00,1,,04/23/25,04/24/25,4,509F,,15.24,25.40,,,72410,,,0,1,0.00,509F
Delta Dealer,HP72450-SVA-A01ZA,City Cars,"MLDG, L. FR. *NH70*",39.06,0.00,1,AP,05/09/25,02/09/24,8,509D,,39.06,65.10,,,72410,,AP,0,1,0.00,509D
Delta Dealer,HP72450-SWA-A02,City Cars,"MOLDING, L. FR. DOOR",83.65,0.00,1,AP,08/19/24,11/12/24,8,509A,,83.65,139.42,HP72450-SWA-A01,,72410,,AP,0,1,0.00,509A
Delta Dealer,HP72450-T0G-A01,City Cars,"MOLDING, L. FR. DOOR",32.61,0.00,1,,05/19/25,05/21/25,5,501E,,32.61,54.35,,,72410,,,0,1,0.00,501E
Delta Dealer,HP72450-T20-A11,City Cars,"MOLDING, L. FR. DOOR",20.37,0.00,1,,05/29/25,05/30/25,4,509G,,20.37,33.95,,0,72410,,,0,1,0.00,509G
Delta Dealer,HP72450-T2F-A01,City Cars,"MOLDING, L. FR. DOOR",35.39,0.00,1,,05/30/25,06/03/25,4,509D,,35.39,58.98,,0,72410,,,0,1,0.00,509D
Delta Dealer,HP72450-T7A-003,City Cars,"MOLDING, L. FR. DOOR",37.22,0.00,1,,04/23/25,04/24/25,5,509D,,37.22,62.03,,,72410,,,0,1,0.00,509D
Delta Dealer,HP72450-TA0-A02,City Cars,"MOLDING, L. FR. DOOR",71.27,0.00,1,,05/21/25,05/21/25,8,509G,,71.27,118.78,,0,72410,,,0,1,0.00,509G
Delta Dealer,HP72450-TBA-A01,City Cars,"MOLDING, L. FR. DOOR",90.98,0.00,3,,05/27/25,05/29/25,3,509D,,90.98,151.63,,,72410,,,0,1,0.00,509D
Delta Dealer,HP72450-TBG-A01,City Cars,"MOLDING, L. FR. DOOR",19.22,0.00,1,,05/19/25,05/21/25,5,501E,,19.22,32.03,,,72410,,,0,1,0.00,501E
Delta Dealer,HP72450-TG7-A03,City Cars,"MOLDING, L. FR. DOOR",30.19,0.00,1,,05/15/25,05/16/25,5,509D,,30.19,50.32,HP72450-TG7-A01,0,72410,,,0,1,0.00,509D
Delta Dealer,HP72450-TG7-A12,City Cars,"MOLDING, L. FR. DOOR",30.64,0.00,1,,05/20/25,05/20/25,5,509D,,30.64,51.07,HP72450-TG7-A11,,72410,,,0,1,0.00,509D
Delta Dealer,HP72450-THR-A01,City Cars,"MOLDING, L. FR. DOOR",47.17,0.00,1,,06/06/25,06/06/25,5,509D,,47.17,78.62,,,72410,,,0,1,0.00,509D
Delta Dealer,HP72450-TK8-A11,City Cars,"MOLDING, L. FR. DOOR",43.44,0.00,1,,04/24/25,04/25/25,5,509D,,43.44,72.40,,0,72410,,,0,1,0.00,509D
Delta Dealer,HP72450-TLA-A01,City Cars,"MOLDING, L. FR. DOOR",36.78,0.00,2,,05/14/25,05/15/25,4,509D,,36.78,61.30,,,72410,,,0,1,0.00,509D
Delta Dealer,HP72450-TR0-A01,City Cars,"MOLDING, L. FR. DOOR",20.16,0.00,2,,06/09/25,06/10/25,4,509D,,20.16,33.60,,,72410,,,0,1,0.00,509D
Delta Dealer,HP72450-TVA-A01,City Cars,"MOLDING, L. FR. DOOR",147.89,0.00,2,,06/12/25,06/12/25,4,509D,,147.89,246.48,,,72410,,,0,1,0.00,509D
Delta Dealer,HP72450-TXM-A01,City Cars,"MOLDING, L. FR. DOOR",22.95,0.00,1,AP,12/12/23,12/12/23,6,509D,,22.95,38.25,,,72410,,AP,0,1,0.00,509D
Delta Dealer,HP72465-T2A-A01,City Cars,"MOLDING, L. FR.",62.13,0.00,1,,04/23/25,04/24/25,5,503B,,62.13,103.55,,,72410,,,0,1,0.00,503B
Delta Dealer,HP72465-T3L-A01,City Cars,"MOLDING, L. FR.",53.99,0.00,1,AP,,07/05/24,6,503B,,53.99,89.98,,,72410,,AP,0,1,0.00,503B
Delta Dealer,HP72465-T90-A01,City Cars,"MOLDING, L. FR.",31.95,0.00,1,AP,04/25/25,04/26/25,6,503B,,31.95,53.25,,,72410,,AP,0,1,0.00,503B
Delta Dealer,HP72465-TBA-A01,City Cars,"MOLDING, L. FR.",24.24,0.00,1,,06/04/25,06/04/25,5,503B,,24.24,40.40,,,72410,,,0,1,0.00,503B
Delta Dealer,HP72465-TG7-A01,City Cars,"MOLDING, L. FR.",37.61,0.00,2,AP,11/25/24,01/12/24,8,503B,,37.61,62.68,,,72410,,AP,0,1,0.00,503B
Delta Dealer,HP72465-TLA-A01,City Cars,"MOLDING, L. FR.",47.80,0.00,3,,04/28/25,04/17/25,5,503B,,47.80,79.67,,,72410,,,0,1,0.00,503B
Delta Dealer,HP72465-TVA-A11,City Cars,"MOLDING, L. FR.",29.38,0.00,1,,06/12/25,06/13/25,4,503B,,29.38,48.97,HP72465-TVA-A01,,72410,,,0,1,0.00,503B
Delta Dealer,HP72470-30A-A11,City Cars,"GARNISH, L. FR.",9.51,0.00,1,,02/05/25,02/06/25,5,173,,9.51,15.85,,,73840,,,0,1,0.00,173
Delta Dealer,HP72470-3A0-A01,City Cars,"GARNISH, L. FR.",6.28,0.00,1,,05/20/25,05/20/25,5,175,,6.28,10.47,,,73840,,,0,1,0.00,175
Delta Dealer,HP72470-S00-A00,City Cars,"GARNISH, L. FR.",20.56,0.00,1,NS,01/16/25,01/14/25,6,172,,20.56,34.27,,,73840,,NS,0,1,0.00,172
